3.920314610004425049e-01,4.414064809679985046e-03,6.588294982910156250e+01,1.221497058868408203e-01,1.598957180976867676e-02,1.811079101562500000e+02
4.880861937999725342e-01,1.027344260364770889e-02,2.517698669433593750e+02,2.600320987403392792e-02,7.511097192764282227e-02,1.790667358398437500e+03
2.108204215764999390e-01,8.021488785743713379e-02,5.691426467895507812e+01,4.843858629465103149e-02,4.032160714268684387e-02,1.612747039794921875e+02
3.777541220188140869e-01,8.007816504687070847e-04,7.178412628173828125e+01,1.537464261054992676e-01,1.270353235304355621e-02,4.765004348754882812e+01
4.880080819129943848e-01,8.771488815546035767e-02,3.751950378417968750e+02,2.789088152348995209e-02,7.002743333578109741e-02,1.780708251953125000e+03
5.236331000924110413e-02,5.957034416496753693e-03,6.879439544677734375e+01,1.501590758562088013e-01,1.300705131143331528e-02,2.673627624511718750e+02
9.980473667383193970e-03,3.144532907754182816e-03,1.500235137939453125e+02,9.425182938575744629e-01,2.072241855785250664e-03,2.104108642578125000e+03
4.882815182209014893e-01,3.470509648323059082e-01,5.884784698486328125e+01,1.675006747245788574e-02,1.166037693619728088e-01,7.024636230468750000e+02
3.506056666374206543e-01,2.707423269748687744e-01,1.336968536376953125e+02,2.798950858414173126e-02,6.978059560060501099e-02,1.454625701904296875e+02
4.882815182209014893e-01,1.091016232967376709e-01,6.599315643310546875e+01,1.858149841427803040e-02,1.051116436719894409e-01,4.976637268066406250e+02
4.710939899086952209e-02,2.419923245906829834e-02,1.718548461914062500e+03,1.732860356569290161e-01,1.127110235393047333e-02,1.910446777343750000e+02
4.877346456050872803e-01,4.194728732109069824e-01,7.688688964843750000e+02,2.830912359058856964e-02,6.899278610944747925e-02,1.849366210937500000e+03
4.850588440895080566e-01,3.223829865455627441e-01,2.865437927246093750e+02,2.600328065454959869e-02,7.511136680841445923e-02,9.071063995361328125e+01
4.878518283367156982e-01,4.800197780132293701e-01,6.715831756591796875e+01,2.485990151762962341e-02,7.856511324644088745e-02,1.149939331054687500e+03
2.209376245737075806e-01,1.004492715001106262e-01,1.330878601074218750e+02,6.288981437683105469e-02,3.105636127293109894e-02,6.789246368408203125e+01
4.878127574920654297e-01,4.249807000160217285e-01,4.355318603515625000e+02,3.036754764616489410e-02,6.431610137224197388e-02,1.398077392578125000e+03
1.852540075778961182e-01,1.663282215595245361e-01,6.081647491455078125e+01,4.572180658578872681e-02,4.271761700510978699e-02,2.645017089843750000e+02
2.343751257285475731e-04,1.757813442964106798e-04,6.495332336425781250e+01,1.168762588500976562e+01,1.671106001595035195e-04,8.533329101562500000e+03
1.733008772134780884e-01,5.201174691319465637e-02,7.850178527832031250e+01,1.072221323847770691e-01,1.821568794548511505e-02,9.636419677734375000e+02
3.664064407348632812e-01,1.187500637024641037e-02,3.630070495605468750e+02,2.469081431627273560e-02,7.910327613353729248e-02,1.801278381347656250e+02
4.874612092971801758e-01,4.549025893211364746e-01,1.029827194213867188e+02,2.361149899661540985e-02,8.271947503089904785e-02,5.764561157226562500e+02
3.160744011402130127e-01,9.648442268371582031e-03,3.091147460937500000e+03,4.139808565378189087e-02,4.717909917235374451e-02,1.550267944335937500e+02
4.877736866474151611e-01,4.657033681869506836e-01,2.143576812744140625e+02,2.682382799685001373e-02,7.281302660703659058e-02,1.246479736328125000e+03
2.343751257285475731e-04,1.757813442964106798e-04,1.156437683105468750e+02,1.507932567596435547e+01,1.295234396820887923e-04,8.533329101562500000e+03
4.806643128395080566e-01,2.656251424923539162e-03,1.048994262695312500e+03,3.013236820697784424e-02,6.481829285621643066e-02,1.747581420898437500e+03
4.881057441234588623e-01,2.556446790695190430e-01,5.236483001708984375e+01,1.560689136385917664e-02,1.251454800367355347e-01,7.641786499023437500e+02
2.522462308406829834e-01,1.023047417402267456e-01,7.381459808349609375e+01,3.250249102711677551e-02,6.009158119559288025e-02,1.783971099853515625e+02
4.595705568790435791e-01,3.417970612645149231e-02,6.528034210205078125e+01,2.960219383239746094e-01,6.597931031137704849e-03,5.657455444335937500e+01
4.875002503395080566e-01,1.771485246717929840e-02,1.242651290893554688e+02,2.224752306938171387e-02,8.779054135084152222e-02,1.275896728515625000e+03
4.118361473083496094e-01,2.375001274049282074e-02,6.687108612060546875e+01,6.517907232046127319e-02,2.996553666889667511e-02,7.041635131835937500e+01
3.167189061641693115e-01,6.662113219499588013e-02,8.432416534423828125e+01,6.365337967872619629e-01,3.068400081247091293e-03,1.894424247741699219e+01
3.797462880611419678e-01,9.681645780801773071e-02,1.967691894531250000e+03,3.503498062491416931e-02,5.574825406074523926e-02,6.846676635742187500e+01
3.792970627546310425e-02,2.324220025911927223e-03,9.058698272705078125e+01,4.468555450439453125e-01,4.370821174234151840e-03,5.536557617187500000e+02
2.833595275878906250e-01,5.273440619930624962e-04,1.709595947265625000e+02,1.082409396767616272e-01,1.804416626691818237e-02,1.411634159088134766e+01
1.839844696223735809e-02,7.285160012543201447e-03,5.441193771362304688e+01,4.170571565628051758e-01,4.683115985244512558e-03,2.011039306640625000e+03
3.562111258506774902e-01,1.304688211530447006e-02,3.788998107910156250e+02,3.347285836935043335e-02,5.834938213229179382e-02,8.141239166259765625e+01
3.957033529877662659e-02,5.664065480232238770e-03,5.212705230712890625e+01,3.244404792785644531e-01,6.019981112331151962e-03,4.043432922363281250e+02
1.466797664761543274e-02,1.458985172212123871e-02,8.388291625976562500e+02,2.125189781188964844e+00,9.190362179651856422e-04,5.454058227539062500e+02
4.876565039157867432e-01,4.666018113493919373e-02,1.015010864257812500e+03,3.254879266023635864e-02,6.000616773962974548e-02,1.166804931640625000e+03
4.753908812999725342e-01,9.533208608627319336e-02,5.226930236816406250e+01,3.635111078619956970e-02,5.372929573059082031e-02,9.465894317626953125e+01
4.882033765316009521e-01,3.528126776218414307e-01,6.181209564208984375e+01,2.046673558652400970e-02,9.542965143918991089e-02,1.018018371582031250e+03
3.345900177955627441e-01,1.491797715425491333e-01,2.375887145996093750e+02,2.726203203201293945e-02,7.164242863655090332e-02,1.434591522216796875e+02
4.810158908367156982e-01,6.181643903255462646e-02,5.604189453125000000e+02,2.741605602204799652e-02,7.124054431915283203e-02,6.507061767578125000e+02
2.227540314197540283e-01,1.475196033716201782e-01,2.907182006835937500e+02,5.846783146262168884e-02,3.340518474578857422e-02,7.182810211181640625e+01
4.882815182209014893e-01,1.001172438263893127e-01,5.499744033813476562e+01,4.941684752702713013e-02,3.952366486191749573e-02,1.146879348754882812e+02
5.664065247401595116e-04,5.078127724118530750e-04,9.323526000976562500e+01,6.322651863098144531e+00,3.089093079324811697e-04,3.531032714843750000e+03
4.867580831050872803e-01,2.636720193549990654e-03,1.736132354736328125e+02,5.777810141444206238e-02,3.380404785275459290e-02,5.752344360351562500e+02
1.028320863842964172e-01,7.707035541534423828e-02,1.531020660400390625e+02,1.097399145364761353e-01,1.779780536890029907e-02,3.792590637207031250e+02
4.882815182209014893e-01,1.953126047737896442e-05,4.382013671875000000e+03,4.448926448822021484e-02,4.390104860067367554e-02,6.758396148681640625e+01
6.843753904104232788e-02,1.683594658970832825e-02,3.064622802734375000e+02,1.007790938019752502e-01,1.938028819859027863e-02,2.630135498046875000e+02
1.367188233416527510e-04,3.906252095475792885e-05,1.109327636718750000e+03,2.536992454528808594e+01,7.698588160565122962e-05,1.462856347656250000e+04
3.762111365795135498e-01,4.009767621755599976e-02,8.888074493408203125e+01,2.210654877126216888e-02,8.835037797689437866e-02,1.196136856079101562e+02
2.352344989776611328e-01,1.198242828249931335e-01,1.099361495971679688e+02,4.319721460342407227e-02,4.521414637565612793e-02,1.232812347412109375e+02
1.748047769069671631e-02,7.304691243916749954e-03,6.278936386108398438e+01,5.028289556503295898e-01,3.884275211021304131e-03,1.887820312500000000e+03
1.910352557897567749e-01,1.439063251018524170e-01,1.748892669677734375e+02,8.701536804437637329e-02,2.244574762880802155e-02,7.014412231445312500e+02
4.132814705371856689e-01,3.978517651557922363e-01,4.020382324218750000e+03,1.246642768383026123e-01,1.566711254417896271e-02,2.419658470153808594e+01
2.929689071606844664e-04,1.953126047737896442e-04,5.431325683593750000e+03,1.214734268188476562e+01,1.607863086974248290e-04,6.826663085937500000e+03
1.304492950439453125e-01,1.301563233137130737e-01,3.531831542968750000e+03,3.158706903457641602e+00,6.183307850733399391e-04,4.599488067626953125e+01
2.082032412290573120e-01,1.068750545382499695e-01,9.495674133300781250e+01,3.937902674078941345e-02,4.959809407591819763e-02,1.248779754638671875e+02
1.119141187518835068e-02,5.820315796881914139e-03,1.713809326171875000e+03,2.851884067058563232e-01,6.848542485386133194e-03,1.787084655761718750e+02
4.878323078155517578e-01,9.998052567243576050e-02,5.061305618286132812e+01,4.211910441517829895e-02,4.637143015861511230e-02,1.106937744140625000e+03
4.882815182209014893e-01,1.524219512939453125e-01,5.580520629882812500e+02,2.076322771608829498e-02,9.406694769859313965e-02,1.548287109375000000e+03
3.784376978874206543e-01,1.464844495058059692e-02,8.470935058593750000e+01,6.832913309335708618e-02,2.858402580022811890e-02,1.321221446990966797e+01
4.707815051078796387e-01,8.341801166534423828e-02,5.096059799194335938e+01,4.382518306374549866e-02,4.456639289855957031e-02,2.039162445068359375e+02
4.556252360343933105e-01,4.525002539157867432e-01,2.396509399414062500e+02,1.657556891441345215e-01,1.178316585719585419e-02,3.950615310668945312e+01
4.859963655471801758e-01,4.704299271106719971e-01,1.623360748291015625e+02,2.169043011963367462e-02,9.004618972539901733e-02,9.259328613281250000e+02
2.398438751697540283e-02,9.765630238689482212e-05,3.276828857421875000e+03,3.726547360420227051e-01,5.241107195615768433e-03,7.087944335937500000e+02
4.882815182209014893e-01,2.843751572072505951e-02,6.229078292846679688e+01,1.828441396355628967e-02,1.068187132477760315e-01,1.071103393554687500e+03
1.224414706230163574e-01,2.947267144918441772e-02,1.666513183593750000e+03,9.103652089834213257e-02,2.145430073142051697e-02,1.715105133056640625e+02
4.044142663478851318e-01,1.004297435283660889e-01,1.207997665405273438e+02,6.933148950338363647e-02,2.817071042954921722e-02,2.967254447937011719e+01
6.425784900784492493e-03,1.894532237201929092e-03,6.012027359008789062e+01,1.357869386672973633e+00,1.438375911675393581e-03,2.645591308593750000e+03
2.377735674381256104e-01,1.243945956230163574e-01,2.499276855468750000e+03,5.038946494460105896e-02,3.876059874892234802e-02,1.261704559326171875e+02
3.702736496925354004e-01,1.527344528585672379e-02,5.108549118041992188e+01,4.056725651025772095e-02,4.814539477229118347e-02,2.395525634765625000e+03
2.612501382827758789e-01,2.386915385723114014e-01,1.355536987304687500e+03,1.041200384497642517e-01,1.875841245055198669e-02,5.358848953247070312e+01
4.845901131629943848e-01,3.309572041034698486e-01,8.998314666748046875e+01,5.980835855007171631e-02,3.265634924173355103e-02,2.435047607421875000e+02
4.882033765316009521e-01,4.025978744029998779e-01,1.911881103515625000e+02,2.101315557956695557e-02,9.294734895229339600e-02,1.886508911132812500e+03
4.296877305023372173e-04,3.515626885928213596e-04,4.490259277343750000e+03,7.028049468994140625e+00,2.779044443741440773e-04,4.654542968750000000e+03
3.785548806190490723e-01,5.792971700429916382e-02,1.320303955078125000e+03,3.666060417890548706e-02,5.327593907713890076e-02,1.083066177368164062e+02
2.096094936132431030e-01,1.933008879423141479e-01,1.183140258789062500e+02,7.777456194162368774e-02,2.511268854141235352e-02,6.535963745117187500e+02
2.869142219424247742e-02,1.265625655651092529e-02,5.582541656494140625e+01,2.909086048603057861e-01,6.713887210935354233e-03,2.091217346191406250e+02
4.882815182209014893e-01,3.108595311641693115e-01,5.164210510253906250e+01,1.200660131871700287e-02,1.626711785793304443e-01,7.618555908203125000e+02
4.846682250499725342e-01,5.103518441319465637e-02,9.572612915039062500e+02,1.968944072723388672e-02,9.919605404138565063e-02,2.154050781250000000e+03
4.770900905132293701e-01,1.001563072204589844e-01,6.161597061157226562e+01,3.452290222048759460e-02,5.657449737191200256e-02,1.676832122802734375e+02
4.168361723423004150e-01,2.864063978195190430e-01,2.660245056152343750e+02,4.300155490636825562e-02,4.541985690593719482e-02,7.916779327392578125e+01
4.121095873415470123e-03,2.929689071606844664e-04,1.309719696044921875e+02,2.712204933166503906e+00,7.201249245554208755e-04,2.911846923828125000e+03
4.855666756629943848e-01,3.376368880271911621e-01,5.047303390502929688e+01,3.062610886991024017e-02,6.377326697111129761e-02,5.189812622070312500e+02
4.809768199920654297e-01,3.843556642532348633e-01,9.261412963867187500e+02,4.403625056147575378e-02,4.435288161039352417e-02,9.813362426757812500e+02
3.476369082927703857e-01,6.117190793156623840e-02,4.126793823242187500e+02,2.347471378743648529e-02,8.320116996765136719e-02,1.006797561645507812e+02
2.929689071606844664e-04,5.859378143213689327e-05,7.637902832031250000e+01,2.916353416442871094e+01,6.697151547996327281e-05,6.826663085937500000e+03
1.507813297212123871e-02,9.179692715406417847e-04,5.429377365112304688e+01,4.511044323444366455e-01,4.329655785113573074e-03,1.989636230468750000e+02
4.880276024341583252e-01,4.513283669948577881e-01,5.990858459472656250e+01,1.953956298530101776e-02,9.995722770690917969e-02,1.758097290039062500e+03
4.881057441234588623e-01,2.756837308406829834e-01,9.601010131835937500e+01,2.092196792364120483e-02,9.335301816463470459e-02,1.372653320312500000e+03
4.866604208946228027e-01,1.914063468575477600e-03,5.650432968139648438e+01,2.400784380733966827e-02,8.135321736335754395e-02,6.945294799804687500e+02
6.074221804738044739e-03,5.468752933666110039e-04,3.785442138671875000e+03,1.779120922088623047e+00,1.097804517485201359e-03,4.445013671875000000e+03
3.040235936641693115e-01,6.214847043156623840e-02,1.017256240844726562e+02,9.559997171163558960e-02,2.043012715876102448e-02,1.874854431152343750e+02
2.647266983985900879e-01,2.274219989776611328e-01,3.548830566406250000e+03,5.109020322561264038e-02,3.822904825210571289e-02,1.208793869018554688e+02
3.281251760199666023e-03,2.343751257285475731e-04,5.093260253906250000e+03,1.753805398941040039e+00,1.113649923354387283e-03,2.133332275390625000e+03
4.860744774341583252e-01,9.988286346197128296e-02,5.384309768676757812e+01,3.676120936870574951e-02,5.313030630350112915e-02,2.201308746337890625e+02
4.762307107448577881e-01,4.217385053634643555e-01,1.561254272460937500e+02,3.638834133744239807e-02,5.367462337017059326e-02,4.787595520019531250e+02
4.531252197921276093e-03,8.984379819594323635e-04,5.866557693481445312e+01,1.715477585792541504e+00,1.138531719334423542e-03,5.958617675781250000e+03
3.400001823902130127e-01,2.474806010723114014e-01,1.596560668945312500e+02,2.425213530659675598e-02,8.053413778543472290e-02,1.235293426513671875e+02
3.729494214057922363e-01,3.183595370501279831e-03,4.088682250976562500e+02,2.845181711018085480e-02,6.864689290523529053e-02,9.920915985107421875e+01
4.882619678974151611e-01,4.540627300739288330e-01,8.461065673828125000e+01,1.312388293445110321e-02,1.488221734762191772e-01,7.455014648437500000e+02
4.861135482788085938e-01,8.621098101139068604e-02,6.449490356445312500e+01,2.508129924535751343e-02,7.787165790796279907e-02,9.339381713867187500e+02
4.841994643211364746e-01,2.050977647304534912e-01,6.833083343505859375e+01,4.240854457020759583e-02,4.605505615472793579e-02,9.520869750976562500e+02
3.924806714057922363e-01,1.298828795552253723e-02,1.045821685791015625e+02,8.250273764133453369e-02,2.367335557937622070e-02,1.350384979248046875e+02
1.107227131724357605e-01,9.011723846197128296e-02,2.181910247802734375e+02,1.225883290171623230e-01,1.593235135078430176e-02,3.251365356445312500e+02
4.879299402236938477e-01,6.994144618511199951e-02,1.000692520141601562e+02,3.369385749101638794e-02,5.796686932444572449e-02,2.459369506835937500e+02
2.148438652511686087e-04,1.171875628642737865e-04,1.049540786743164062e+02,1.350304889678955078e+01,1.446433598175644875e-04,9.309085937500000000e+03
7.593753933906555176e-02,6.078128144145011902e-02,8.259250640869140625e+01,2.889246344566345215e-01,6.759985350072383881e-03,2.502056274414062500e+02
3.412501811981201172e-01,2.539063803851604462e-03,3.315431213378906250e+02,3.368392214179039001e-02,5.798419937491416931e-02,1.172160568237304688e+02
4.805080592632293701e-01,4.513088464736938477e-01,6.345469970703125000e+02,3.142473846673965454e-02,6.215269863605499268e-02,5.743920288085937500e+02
3.804689645767211914e-02,6.894534919410943985e-03,7.561511993408203125e+01,2.145127803087234497e-01,9.104932658374309540e-03,3.154002380371093750e+02
3.815627098083496094e-01,9.962896257638931274e-02,6.172584152221679688e+01,8.423095941543579102e-02,2.318762801587581635e-02,3.092545471191406250e+02
3.037697076797485352e-01,1.001953706145286560e-02,5.187365234375000000e+03,3.147749230265617371e-02,6.204827502369880676e-02,1.613064117431640625e+02
1.868751049041748047e-01,3.300782991573214531e-03,5.251998519897460938e+01,3.357728719711303711e-01,5.816799588501453400e-03,7.491634368896484375e+01
2.335938811302185059e-02,3.378908149898052216e-03,6.809064483642578125e+01,4.883579313755035400e-01,3.999367821961641312e-03,8.133774414062500000e+02
1.724610291421413422e-02,3.906252095475792885e-05,6.099646759033203125e+01,6.500609874725341797e+00,3.004528116434812546e-04,1.739523468017578125e+02
4.101564700249582529e-04,5.859378143213689327e-05,4.835779724121093750e+02,8.493235588073730469e+00,2.299625484738498926e-04,7.314281738281250000e+03
4.865432381629943848e-01,3.027345426380634308e-02,3.538542968750000000e+03,4.968025162816047668e-02,3.931403532624244690e-02,8.632326507568359375e+01
4.033986628055572510e-01,4.634768143296241760e-02,5.552926635742187500e+01,1.634781211614608765e-01,1.194740459322929382e-02,1.809624176025390625e+02
1.841797865927219391e-02,3.906252095475792885e-05,5.582710647583007812e+01,6.357701301574707031e+00,3.072061517741531134e-04,2.171790924072265625e+02
3.125001676380634308e-04,1.953126047737896442e-04,4.350945312500000000e+03,9.473410606384277344e+00,2.061692212009802461e-04,6.399996582031250000e+03
4.228517785668373108e-02,6.582034751772880554e-03,5.145673751831054688e+01,2.472489774227142334e-01,7.899447344243526459e-03,1.182447433471679688e+02
2.964845299720764160e-02,6.738285068422555923e-03,9.414556121826171875e+01,4.886968135833740234e-01,3.996597137302160263e-03,5.733857421875000000e+02
3.389064371585845947e-01,5.507815629243850708e-02,5.980657577514648438e+01,5.725127458572387695e-02,3.411485627293586731e-02,1.858920135498046875e+02
3.163282871246337891e-01,6.933597382158041000e-03,6.971974182128906250e+01,9.937776625156402588e-02,1.965356431901454926e-02,3.477400207519531250e+01
2.810548432171344757e-02,1.041016168892383575e-02,1.314371948242187500e+02,2.981504201889038086e-01,6.550812628120183945e-03,1.850172729492187500e+03
3.865627050399780273e-01,3.616212904453277588e-01,1.241371459960937500e+02,5.068526789546012878e-02,3.853426128625869751e-02,2.586902427673339844e+01
7.812504190951585770e-05,3.906252095475792885e-05,1.196004028320312500e+02,3.791719818115234375e+01,5.151029472472146153e-05,2.559998632812500000e+04
2.519727945327758789e-01,7.207035087049007416e-03,6.774386596679687500e+01,1.104049161076545715e-01,1.769064553081989288e-02,7.143628692626953125e+01
4.752541482448577881e-01,1.002930253744125366e-01,1.016928634643554688e+02,6.666880846023559570e-02,2.929593622684478760e-02,2.861626892089843750e+02
3.768166005611419678e-01,1.009766198694705963e-02,2.617208557128906250e+02,3.086825646460056305e-02,6.327312439680099487e-02,9.022956848144531250e+01
3.972072303295135498e-01,2.240235544741153717e-02,5.393112182617187500e+01,9.533847123384475708e-02,2.048614993691444397e-02,3.021092987060546875e+01
3.693947196006774902e-01,1.027344260364770889e-02,3.797443542480468750e+02,3.067960217595100403e-02,6.366201490163803101e-02,1.082852478027343750e+02
3.934377133846282959e-01,3.720705211162567139e-02,1.008660888671875000e+02,2.511515840888023376e-02,7.776691019535064697e-02,1.372517089843750000e+02
4.872463643550872803e-01,3.430079817771911621e-01,1.750962066650390625e+02,3.453022986650466919e-02,5.656322091817855835e-02,1.356603271484375000e+03
2.264844924211502075e-01,2.262696474790573120e-01,4.126927246093750000e+03,1.232553005218505859e+00,1.584618468768894672e-03,1.324594020843505859e+01
6.628909707069396973e-02,6.093753501772880554e-03,2.219512939453125000e+03,1.293571442365646362e-01,1.509868819266557693e-02,1.961106872558593750e+02
3.337892293930053711e-01,1.996094733476638794e-02,2.669698730468750000e+03,5.940523743629455566e-02,3.287801146507263184e-02,7.190166473388671875e+01
2.343751257285475731e-04,5.859378143213689327e-05,5.564652252197265625e+01,3.468880844116210938e+01,5.630421946989372373e-05,8.533329101562500000e+03
4.877150952816009521e-01,5.597659200429916382e-02,9.585468139648437500e+02,4.350085929036140442e-02,4.489858821034431458e-02,5.987102050781250000e+02
1.603711843490600586e-01,1.953125931322574615e-03,5.067807006835937500e+01,1.713814139366149902e-01,1.139641273766756058e-02,7.919128417968750000e+02
6.945316493511199951e-02,1.367188233416527510e-04,1.333112640380859375e+02,4.356779158115386963e-01,4.482962656766176224e-03,5.759276962280273438e+01
1.953126047737896442e-04,7.812504190951585770e-05,2.518543212890625000e+03,1.753552627563476562e+01,1.113810722017660737e-04,1.023999414062500000e+04
3.018165826797485352e-01,8.027347736060619354e-03,9.192565155029296875e+01,1.754126548767089844e-01,1.113444566726684570e-02,1.225910110473632812e+02
4.862112104892730713e-01,3.203321993350982666e-01,1.757269653320312500e+03,4.540085792541503906e-02,4.301956668496131897e-02,7.815533447265625000e+01
